system:index,AOD,AtmosphericMoisture,BulkDensity,Clay,Copper,Elevation,Iron,LST,NDVI,NDWI,NO2,Nitrogen,Rain,SAVI,SO2,Sand,Slope,SoilMoisture,Temp,date,green_fraction,month,pH,year,.geo
68_729,0.45675,18.883982213338243,1.31,31.2,0.48100000000000004,808,1.56,28.840000000000032,0.20157214,-0.18215886,1.3696854684514396E-5,26.3,47.830475982278585,0.30233683563524527,2.7174161669334655E-5,48.1,3.0137122,0.22487243,23.12637170155847,2024-09,0.52003145,68.0,6.5,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.59401462059412,12.724051273888783]}"
68_730,0.449,18.56547635396322,1.34,24.4,0.549,951,1.22,29.03000000000003,0.14871308,-0.13807486,9.478937792632837E-6,23.2,49.711556907743216,0.22305323035123795,1.0752991191957527E-4,54.9,0.5890404,0.21812639,23.019448958502835,2024-09,0.51113945,68.0,6.3,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.6658798433237,12.724051273888783]}"
68_731,0.477,18.56547635396322,1.36,27.9,0.494,914,1.395,29.930000000000007,0.18003412,-0.1863615,1.9957650237730348E-5,18.9,48.857084553688765,0.2700311102378484,2.8211111916569333E-5,49.4,0.84559,0.19934526,23.019448958502835,2024-09,0.50910115,68.0,6.5,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7242703367915,12.724051273888783]}"
68_732,0.48360000000000003,18.56547635396322,1.35,27.9,0.5,913,1.395,29.930000000000007,0.1315592,-0.14199768,1.9957650237730348E-5,21.9,48.857084553688765,0.19732596643737627,2.8211111916569333E-5,50.0,0.7224508,0.19934526,23.019448958502835,2024-09,0.503781,68.0,6.5,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.72876191321205,12.724051273888783]}"
68_733,0.442,18.883982213338243,1.33,25.2,0.49700000000000005,875,1.26,26.420000000000016,0.10883234,-0.09114289,1.3953433126088674E-5,25.8,47.830475982278585,0.16323799424512075,1.780293493755576E-4,49.7,5.1053076,0.22345445,23.12637170155847,2024-09,0.5049705,68.0,6.4,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.55359043280879,12.719559697468185]}"
68_734,0.41633333333333333,18.883982213338243,1.33,25.3,0.498,903,1.2650000000000001,26.910000000000025,0.16194975,-0.1402755,1.3868117371553054E-5,27.0,47.830475982278585,0.24290463403060972,1.7441284164934338E-4,49.8,1.1244006,0.22345445,23.12637170155847,2024-09,0.5157426,68.0,6.4,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.56257358564994,12.719559697468185]}"
68_735,0.419,18.883982213338243,1.32,25.3,0.512,939,1.2650000000000001,27.440000000000055,0.17138131,-0.1519495,1.2902486426499296E-5,28.5,47.830475982278585,0.2570531769827351,4.571338173780275E-5,51.2,2.2590933,0.22345445,23.12637170155847,2024-09,0.51632774,68.0,6.4,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.57155673849115,12.719559697468185]}"
68_736,0.419,18.883982213338243,1.32,21.9,0.545,916,1.095,27.440000000000055,0.1438263,-0.12328249,1.2902486426499296E-5,25.9,47.830475982278585,0.21572127794878707,4.571338173780275E-5,54.5,3.6353536,0.22345445,23.12637170155847,2024-09,0.5106797,68.0,6.4,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.57604831491176,12.719559697468185]}"
68_737,0.45675,18.883982213338243,1.28,31.0,0.462,831,1.55,28.840000000000032,0.2205024,-0.21407779,1.1817112388016818E-5,26.5,47.830475982278585,0.3307291055021694,2.3000260728155032E-5,46.2,7.0030556,0.22345445,23.12637170155847,2024-09,0.51720816,68.0,6.5,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.58952304417357,12.719559697468185]}"
68_738,0.449,18.56547635396322,1.34,25.3,0.56,937,1.2650000000000001,29.03000000000003,0.20293483,-0.19995482,1.3282120554550145E-5,23.9,49.711556907743216,0.3043805897180637,5.7777336799806597E-5,56.0,1.9679847,0.21348268,23.019448958502835,2024-09,0.5169658,68.0,6.3,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.6703714197443,12.719559697468185]}"
68_739,0.4695,18.56547635396322,1.36,27.7,0.544,921,1.385,29.176666666666733,0.19733317,-0.1990008,1.3282120554550145E-5,23.7,49.711556907743216,0.2959785685953009,5.7777336799806597E-5,54.4,1.3686391,0.21348268,23.019448958502835,2024-09,0.51681626,68.0,6.3,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.6748629961649,12.719559697468185]}"
68_740,0.4455,18.56547635396322,1.35,25.1,0.555,944,1.2550000000000001,29.590000000000032,0.15498781,-0.1425667,6.636263067102079E-6,22.9,49.711556907743216,0.2324634678848408,1.2659385956826863E-4,55.5,1.1025283,0.21348268,23.019448958502835,2024-09,0.5141092,68.0,6.4,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.6658798433237,12.715068121047587]}"
68_741,0.301,18.56547635396322,1.35,29.1,0.489,920,1.455,29.690000000000055,0.1596333,-0.16279347,1.9464766990421935E-5,21.7,48.857084553688765,0.23943145205339253,9.785989745267045E-5,48.9,0.9209622,0.18180427,23.019448958502835,2024-09,0.5109256,68.0,6.4,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.71079560752969,12.715068121047587]}"
68_742,0.433,18.883982213338243,1.29,27.4,0.473,897,1.37,27.690000000000055,0.21916083,-0.20207141,1.3953433126088674E-5,31.1,47.830475982278585,0.3287156390021349,1.780293493755576E-4,47.3,7.2243924,0.22345445,23.12637170155847,2024-09,0.52028185,68.0,6.4,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5580820092294,12.710576544626988]}"
68_743,0.4093333333333333,18.883982213338243,1.33,30.8,0.45799999999999996,826,1.54,28.110000000000014,0.23028594,-0.21164882,1.1279560624412067E-5,23.0,47.830475982278585,0.34540333029157166,1.9638324617076608E-5,45.8,3.725501,0.22345445,23.12637170155847,2024-09,0.52246076,68.0,6.6,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.59850619701473,12.710576544626988]}"
68_744,0.4106666666666667,18.883982213338243,1.33,30.4,0.449,851,1.52,27.32000000000005,0.19894464,-0.17440988,9.684829545687199E-6,23.0,48.473480734974146,0.298395824413331,-1.3107089715628066E-6,44.9,1.3450589,0.22345445,23.12637170155847,2024-09,0.5201124,68.0,6.5,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.60299777343533,12.710576544626988]}"
68_745,0.4816666666666667,18.56547635396322,1.26,32.6,0.478,911,1.6300000000000001,29.05000000000001,0.120385624,-0.11040877,1.4376216262025702E-5,39.0,49.711556907743216,0.18056569668667438,4.736830355135339E-5,47.8,0.6249979,0.21348268,23.019448958502835,2024-09,0.50902027,68.0,6.4,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.68833772542672,12.710576544626988]}"
68_746,0.4816666666666667,18.56547635396322,1.37,30.8,0.47700000000000004,923,1.54,29.423333333333346,0.15046176,-0.1440368,1.8845790791644885E-5,21.9,48.857084553688765,0.22567645007830722,1.9329163966409118E-4,47.7,0.9657173,0.18180427,23.019448958502835,2024-09,0.5114281,68.0,6.4,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7197787603709,12.70608496820639]}"
68_747,0.393,18.56547635396322,1.36,30.9,0.49600000000000005,933,1.545,30.130000000000052,0.1817932,-0.17100275,1.8784171586118993E-5,21.8,48.857084553688765,0.27267054529727225,1.9797380835609863E-4,49.6,0.78865165,0.18180427,23.019448958502835,2024-09,0.51650226,68.0,6.4,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.72876191321205,12.70608496820639]}"
68_748,0.4673333333333333,18.65537435743545,1.35,29.6,0.503,919,1.4800000000000002,29.903333333333364,0.12277338,-0.12852831,1.9134479522834065E-5,20.3,42.8889769166708,0.1841467756242524,1.6873838548703293E-4,50.3,1.157509,0.18180427,23.41410770416269,2024-09,0.50527966,68.0,6.6,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.75571137173569,12.70608496820639]}"
68_749,0.4186666666666667,18.883982213338243,1.33,24.9,0.537,939,1.245,27.690000000000055,0.16107456,-0.14849156,6.795090203278155E-6,26.0,48.473480734974146,0.2415953999140828,-4.416500693951686E-5,53.7,1.8821955,0.21348268,23.12637170155847,2024-09,0.51320696,68.0,6.3,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.63443880837951,12.701593391785792]}"
68_750,0.492,18.56547635396322,1.36,30.5,0.49600000000000005,928,1.5250000000000001,28.916666666666686,0.12515193,-0.12482436,1.8784171586118993E-5,19.9,48.857084553688765,0.18771395776989525,1.9797380835609863E-4,49.6,1.1155878,0.18180427,23.019448958502835,2024-09,0.50630844,68.0,6.3,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7242703367915,12.701593391785792]}"
68_751,0.353,18.56547635396322,1.35,30.1,0.499,941,1.5050000000000001,29.676666666666733,0.18125631,-0.18538843,6.1450245405691605E-6,23.4,46.11692901328206,0.27186431490883567,8.991891380773825E-5,49.9,1.2806121,0.21348268,23.019448958502835,2024-09,0.5145197,68.0,6.4,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.65240511406193,12.697101815365194]}"
68_752,0.4575,18.56547635396322,1.37,30.8,0.499,906,1.54,29.736666666666736,0.20536076,-0.20079418,8.085258516874956E-6,21.6,46.11692901328206,0.30801755662489433,1.3263209212316488E-4,49.9,1.5543997,0.21348268,23.019448958502835,2024-09,0.51873213,68.0,6.4,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.6658798433237,12.697101815365194]}"
68_753,0.44866666666666666,18.56547635396322,1.37,31.4,0.488,916,1.57,30.090000000000032,0.18011656,-0.19298717,1.0049967988796393E-5,18.9,46.11692901328206,0.27015657302075946,1.6927983769358883E-4,48.8,0.84710115,0.21348268,23.019448958502835,2024-09,0.51015735,68.0,6.4,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.67935457258551,12.697101815365194]}"
68_754,0.48625,18.56547635396322,1.35,32.5,0.47600000000000003,930,1.625,29.74333333333334,0.2090564,-0.21296383,1.4086547964237982E-5,27.1,46.11692901328206,0.31356225546980593,2.2518306171968183E-4,47.6,1.0291613,0.21348268,23.019448958502835,2024-09,0.5166787,68.0,6.4,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.68833772542672,12.697101815365194]}"
68_755,0.44,18.56547635396322,1.33,31.8,0.47500000000000003,927,1.59,29.643333333333374,0.11149646,-0.10569022,1.7807883153071423E-5,27.1,46.11692901328206,0.16723468829277122,2.1489260820281195E-4,47.5,1.0942894,0.21348268,23.019448958502835,2024-09,0.503526,68.0,6.4,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.69732087826787,12.697101815365194]}"
68_756,0.4095,18.56547635396322,1.35,29.9,0.503,940,1.495,29.196666666666715,0.10567804,-0.106111966,1.8429513192422615E-5,19.1,46.02730094268918,0.158506227617911,2.323239366870703E-4,50.3,1.2457114,0.18180427,23.019448958502835,2024-09,0.5032379,68.0,6.3,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7242703367915,12.697101815365194]}"
68_757,0.383,18.56547635396322,1.33,28.7,0.494,934,1.435,30.090000000000032,0.23978573,-0.23851448,1.9651639972313738E-5,22.2,46.02730094268918,0.3596520024426101,1.995279507066062E-4,49.4,0.55674297,0.18180427,23.019448958502835,2024-09,0.5148948,68.0,6.5,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.74223664247387,12.697101815365194]}"
68_758,0.48625,18.56547635396322,1.34,31.1,0.483,937,1.5550000000000002,29.74333333333334,0.21410736,-0.22059779,1.4086547964237982E-5,26.0,46.11692901328206,0.32113828001264666,2.2518306171968183E-4,48.3,0.8104337,0.21348268,23.019448958502835,2024-09,0.5150405,68.0,6.4,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.68833772542672,12.692610238944596]}"
68_759,0.332,18.883982213338243,1.36,30.5,0.493,923,1.5250000000000001,28.703333333333376,0.16436262,-0.14735362,7.628349825384503E-6,24.0,47.17806061729789,0.24652442361670274,2.795651219060555E-5,49.3,1.3411684,0.21348268,23.12637170155847,2024-09,0.5129165,68.0,6.3,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.63893038480012,12.688118662523998]}"
68_760,0.337,18.883982213338243,1.35,30.0,0.501,917,1.5,28.710000000000036,0.08134459,-0.06877653,8.096970379140999E-6,23.9,47.17806061729789,0.12200912494568068,9.38065876587187E-6,50.1,3.3381886,0.21348268,23.12637170155847,2024-09,0.506474,68.0,6.5,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.64791353764133,12.688118662523998]}"
68_761,0.459,18.883982213338243,1.34,30.9,0.479,849,1.545,27.676666666666733,0.24437232,-0.21308278,9.488599577275376E-6,25.8,47.17806061729789,0.3665323597449074,4.2272459915893295E-6,47.9,4.5384083,0.21348268,23.12637170155847,2024-09,0.52882636,68.0,6.3,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.63443880837951,12.679135509682801]}"
68_762,0.41,18.56547635396322,1.36,31.2,0.48200000000000004,910,1.56,27.870000000000005,0.27297163,-0.24695976,8.616637632290762E-6,22.2,46.11692901328206,0.40942495336674645,5.066670500078593E-5,48.2,1.7206866,0.21348268,23.019448958502835,2024-09,0.54017866,68.0,6.4,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.6658798433237,12.679135509682801]}"
68_763,0.4692,18.56547635396322,1.34,29.6,0.479,956,1.4800000000000002,29.430000000000007,0.18495473,-0.18183842,1.656111032893263E-5,23.6,46.02730094268918,0.27741207192305584,1.5153441252214108E-4,47.9,0.55130714,0.18180427,23.019448958502835,2024-09,0.51555854,68.0,6.6,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7152871839503,12.679135509682801]}"
68_764,0.436,18.883982213338243,1.33,30.9,0.46299999999999997,868,1.545,27.630000000000052,0.17351805,-0.14945418,1.1231346848941344E-5,26.1,47.17806061729789,0.2602590169380963,2.806578886615425E-5,46.3,2.547665,0.21348268,23.12637170155847,2024-09,0.5158628,68.0,6.4,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.61198092627654,12.67464393326221]}"
68_765,0.3903333333333333,18.883982213338243,1.31,30.5,0.45799999999999996,866,1.5250000000000001,28.11666666666673,0.22873287,-0.20064718,9.640642678966752E-6,26.4,47.17806061729789,0.34307674451225667,-9.759879214748706E-6,45.8,4.172752,0.21348268,23.12637170155847,2024-09,0.5245976,68.0,6.4,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.62096407911775,12.67464393326221]}"
68_766,0.3983333333333333,18.56547635396322,1.34,30.8,0.488,926,1.54,30.123333333333335,0.23702148,-0.21925752,9.38838243499227E-6,24.0,46.11692901328206,0.3555024974011669,9.830682992635109E-5,48.8,1.1523113,0.21348268,23.019448958502835,2024-09,0.5222852,68.0,6.4,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.6748629961649,12.67464393326221]}"
68_767,0.45375,18.56547635396322,1.36,31.5,0.467,942,1.5750000000000002,29.870000000000005,0.15946856,-0.16527486,1.679330168034967E-5,19.4,46.02730094268918,0.23918670947907983,1.8957749185864747E-4,46.7,1.2449436,0.18180427,23.019448958502835,2024-09,0.5068934,68.0,6.4,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7242703367915,12.67464393326221]}"
68_768,0.4423333333333333,18.883982213338243,1.28,27.9,0.46399999999999997,923,1.395,27.463333333333367,0.14704677,-0.12578171,1.1489480846576626E-5,29.6,47.06786401569843,0.22055332112639986,2.8819331844284232E-5,46.4,3.8991241,0.22345445,23.12637170155847,2024-09,0.51314133,68.0,6.4,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.59850619701473,12.665660780421014]}"
68_769,0.42660000000000003,18.56547635396322,1.35,29.5,0.49,977,1.475,29.603333333333353,0.1816812,-0.17697543,8.694896968463968E-6,23.4,46.11692901328206,0.2724996339447124,7.674943819493915E-5,49.0,0.37683475,0.21348268,23.019448958502835,2024-09,0.5135655,68.0,6.5,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.68833772542672,12.656677627579818]}"
69_0,0.897,19.51147945773215,1.38,20.8,0.573,878,1.04,26.923333333333346,0.11334264,-0.088900656,3.6507031242290216E-5,19.4,315.6367689073086,0.16999677267038202,3.064513767093467E-5,57.3,0.6677475,0.2704388,22.46727205912265,2024-10,0.50702435,69.0,6.4,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.54460727996758,13.218124680154517]}"
69_1,0.85,19.51147945773215,1.39,22.4,0.552,886,1.1199999999999999,26.29666666666668,0.10217918,-0.08033013,4.524633611973717E-5,17.5,318.4594012796879,0.15325726475518806,-1.4903488440039345E-4,55.2,0.37735695,0.27126178,22.46727205912265,2024-10,0.5053809,69.0,6.4,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.49070836292043,13.20914152731332]}"
69_2,0.8923333333333334,19.51147945773215,1.39,23.2,0.561,869,1.16,26.810000000000002,0.021379001,-0.0065639084,3.622396554447043E-5,18.8,315.6367689073086,0.03206709696012679,-5.0813329490473144E-5,56.1,0.6621877,0.2704388,22.46727205912265,2024-10,0.49624237,69.0,6.4,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.52214939786461,13.200158374472124]}"
69_3,0.9036666666666666,19.51147945773215,1.4,23.8,0.557,867,1.1900000000000002,26.950000000000045,0.04959185,-0.027460488,4.013291815119893E-5,16.9,334.1434218287468,0.07438306458871187,-7.980558000638455E-5,55.7,0.68064207,0.2697531,22.46727205912265,2024-10,0.4983632,69.0,6.4,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.50418309218219,13.195666798051526]}"
69_4,0.80625,19.51147945773215,1.39,22.8,0.5670000000000001,887,1.1400000000000001,26.963333333333367,0.10658701,-0.08574834,3.651452478894719E-5,19.6,334.1434218287468,0.15987108759327362,8.468705295538691E-5,56.7,0.50763994,0.26915273,22.46727205912265,2024-10,0.50488716,69.0,6.4,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.53113255070576,13.195666798051526]}"
69_5,0.80625,19.51147945773215,1.39,22.3,0.573,885,1.115,26.963333333333367,0.09806156,-0.07289662,3.651452478894719E-5,17.5,334.1434218287468,0.14708050252991073,8.468705295538691E-5,57.3,0.36762398,0.26915273,22.46727205912265,2024-10,0.50757974,69.0,6.4,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.53562412712637,13.195666798051526]}"
69_6,0.8946666666666666,19.51147945773215,1.4,22.8,0.543,872,1.1400000000000001,26.323333333333323,0.058781933,-0.037939247,4.013291815119893E-5,17.1,334.1434218287468,0.08816708361436132,-7.980558000638455E-5,54.3,1.0151877,0.2697531,22.46727205912265,2024-10,0.50230634,69.0,6.4,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5086746686028,13.191175221630928]}"
69_7,0.88,19.51147945773215,1.4,23.0,0.562,882,1.1500000000000001,26.636666666666713,0.1484136,-0.1233111,3.9275569696494E-5,17.3,334.1434218287468,0.22260508946398017,-8.625709177992331E-5,56.2,0.81368095,0.26915273,22.46727205912265,2024-10,0.51184493,69.0,6.4,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.517657821444,13.191175221630928]}"
69_8,0.88,19.51147945773215,1.39,22.7,0.5529999999999999,886,1.135,26.636666666666713,0.12691814,-0.114312984,4.04492936733846E-5,18.1,334.1434218287468,0.1903646881562381,9.80406561145329E-5,55.3,0.5076275,0.26915273,22.46727205912265,2024-10,0.5048978,69.0,6.5,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.517657821444,13.186683645210337]}"
69_9,0.9925,19.51147945773215,1.39,23.3,0.539,869,1.165,25.53666666666669,0.040277574,-0.020780865,3.7172791330127804E-5,17.7,324.2226805984974,0.06041209454738786,-2.4333723427299075E-5,53.9,1.0480887,0.2697531,22.46727205912265,2024-10,0.49716118,69.0,6.5,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.49070836292043,13.182192068789739]}"
69_10,1.012,19.51147945773215,1.38,23.0,0.5479999999999999,862,1.1500000000000001,25.256666666666717,0.058546647,-0.041176524,3.7172791330127804E-5,18.1,324.2226805984974,0.08781260840200845,-2.4333723427299075E-5,54.8,0.78934425,0.2697531,22.46727205912265,2024-10,0.49820068,69.0,6.5,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.49519993934098,13.182192068789739]}"
69_11,0.875,19.51147945773215,1.38,21.2,0.557,887,1.06,26.610000000000014,0.05547146,-0.04554325,4.04492936733846E-5,17.8,334.1434218287468,0.08320128190035427,9.80406561145329E-5,55.7,0.835465,0.26915273,22.46727205912265,2024-10,0.49733382,69.0,6.5,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.517657821444,13.182192068789739]}"
69_12,0.9036666666666666,19.51147945773215,1.39,21.3,0.601,895,1.0650000000000002,26.690000000000055,0.09738443,-0.07241625,2.371617203281286E-5,18.4,334.1434218287468,0.14606645881378713,-3.0724356414442785E-5,60.1,1.1919681,0.26915273,22.46727205912265,2024-10,0.5057397,69.0,6.3,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.54011570354697,13.182192068789739]}"
69_13,0.9063333333333333,19.456681700675688,1.35,21.4,0.601,919,1.07,26.750000000000057,0.07610114,-0.062242795,2.7435929039659802E-5,20.0,320.7170898616314,0.11414481098072703,-3.248980469867134E-5,60.1,0.2381446,0.26915273,22.429204497798764,2024-10,0.5027565,69.0,6.4,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.56706516207055,13.182192068789739]}"
69_14,0.8713333333333334,19.456681700675688,1.36,21.6,0.598,912,1.08,26.810000000000002,0.07833986,-0.069838926,2.427084037236059E-5,17.4,310.4960672557354,0.11750184536526577,-1.4501323566157653E-4,59.8,0.7945513,0.2755067,22.429204497798764,2024-10,0.50151193,69.0,6.3,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.61198092627654,13.182192068789739]}"
69_15,0.898,19.456681700675688,1.36,21.5,0.606,908,1.075,26.863333333333344,0.13446184,-0.11536727,2.6137919426393114E-5,18.9,310.4960672557354,0.20167162089608728,-1.3723190377227707E-4,60.6,0.7546214,0.2755067,22.429204497798764,2024-10,0.50698113,69.0,6.3,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.62545565553836,13.182192068789739]}"
69_16,0.9725,19.51147945773215,1.39,22.9,0.5710000000000001,895,1.145,26.54333333333335,0.09364344,-0.07491813,3.0211723176489266E-5,18.7,324.2226805984974,0.1404542953614701,-1.597828947707977E-4,57.1,1.4406706,0.2697531,22.46727205912265,2024-10,0.50253093,69.0,6.6,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.4682504808174,13.17770049236914]}"
69_17,0.8896666666666666,19.51147945773215,1.38,23.2,0.544,880,1.16,25.950000000000045,0.08169726,-0.058527578,2.6366764199248568E-5,17.2,334.1434218287468,0.12253692490058427,1.4438678792590753E-4,54.4,0.90045124,0.26915273,22.46727205912265,2024-10,0.50551313,69.0,6.5,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5131662450234,13.17770049236914]}"
69_18,0.9103333333333333,19.456681700675688,1.35,20.3,0.615,911,1.0150000000000001,26.52333333333337,0.087837905,-0.07869211,2.57431556214646E-5,18.6,320.7170898616314,0.1317481784026415,-2.9020039676276675E-5,61.5,1.2467813,0.26915273,22.429204497798764,2024-10,0.5002838,69.0,6.5,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5580820092294,13.17770049236914]}"
69_19,0.8713333333333334,19.456681700675688,1.35,21.5,0.606,924,1.075,26.810000000000002,0.10978247,-0.09207205,2.5342752254535006E-5,17.5,310.4960672557354,0.1646615963383273,-9.946057710578746E-5,60.6,0.4787766,0.2755067,22.429204497798764,2024-10,0.5032022,69.0,6.3,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.61647250269715,13.17770049236914]}"
69_20,0.9186666666666666,19.456681700675688,1.36,20.7,0.616,903,1.035,27.230000000000018,0.071114324,-0.052980922,2.7006666449403258E-5,18.4,310.4960672557354,0.10666536711161227,-1.0085898620302525E-4,61.6,0.78254694,0.2755067,22.429204497798764,2024-10,0.49932972,69.0,6.5,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.62994723195891,13.17770049236914]}"
69_21,0.81425,19.456681700675688,1.36,20.6,0.619,898,1.03,26.91500000000002,0.060258646,-0.04312667,2.6105505263180482E-5,18.8,310.4960672557354,0.09038283205595928,-1.4963628502470208E-4,61.9,0.44333684,0.2755067,22.429204497798764,2024-10,0.49957168,69.0,6.4,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.63893038480012,13.17770049236914]}"
69_22,1.11775,19.473364643384116,1.36,20.9,0.634,882,1.045,27.03000000000003,0.12962341,-0.115591,4.8195162771430525E-5,21.3,314.7041325569153,0.1944194760341006,1.2028449047564662E-4,63.4,0.3773228,0.2755067,22.503956156904962,2024-10,0.5062993,69.0,6.5,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.69732087826787,13.17770049236914]}"
69_23,0.928,19.456681700675688,1.36,19.3,0.637,917,0.9650000000000001,26.230000000000018,0.08495902,-0.06728421,2.57431556214646E-5,18.7,320.7170898616314,0.1274305048354625,-2.9020039676276675E-5,63.7,0.9739944,0.26915273,22.429204497798764,2024-10,0.5034864,69.0,6.3,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.55359043280879,13.173208915948543]}"
69_24,0.913,19.456681700675688,1.35,20.1,0.613,921,1.0050000000000001,26.57666666666671,0.06390788,-0.0537702,2.678762526456676E-5,19.6,320.7170898616314,0.09585613358026884,-3.119282399656062E-5,61.3,0.5070177,0.26915273,22.429204497798764,2024-10,0.49875832,69.0,6.5,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.56257358564994,13.173208915948543]}"
69_25,0.93,19.473364643384116,1.37,21.5,0.6070000000000001,894,1.075,26.91500000000002,0.17396578,-0.15736622,4.4051197224111014E-5,17.5,314.7041325569153,0.26093049872071544,-2.546206210087059E-4,60.7,0.3528631,0.2755067,22.503956156904962,2024-10,0.5108574,69.0,6.4,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.65689669048254,13.173208915948543]}"
69_26,0.9346666666666666,19.473364643384116,1.37,20.4,0.62,893,1.02,26.83000000000004,0.081057385,-0.07837566,4.309102265155256E-5,17.3,314.7041325569153,0.12157850791532905,-1.1451411673154412E-4,62.0,0.7744149,0.2755067,22.503956156904962,2024-10,0.4978324,69.0,6.5,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.6658798433237,13.173208915948543]}"
69_27,1.06175,19.473364643384116,1.36,20.6,0.632,894,1.03,27.590000000000032,0.10153912,-0.09546966,3.311241925987804E-5,19.6,337.54728773236275,0.15229632513405214,2.3414891287633238E-4,63.2,1.684803,0.27763128,22.503956156904962,2024-10,0.5011926,69.0,6.5,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.71079560752969,13.173208915948543]}"
69_28,0.8365,19.51147945773215,1.36,24.6,0.507,869,1.2300000000000002,24.970000000000027,0.067674845,-0.047225762,3.158976088037792E-5,18.2,324.2226805984974,0.10150403147587661,-5.791990620466703E-5,50.7,0.98318875,0.2697531,22.46727205912265,2024-10,0.50119686,69.0,6.5,2024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.49969151576158,13.168717339527944]}"
